title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence
machinehead,bush,1996,63,1,151.99908088235293,0.7759726660592215,-12.840956687927246,0.1710146218538284,0.0,0.6236894726753235,0.0644657909870147,0.3523354208168863
forever more,puff johnson,1996,64,1,75.99954044117646,0.6246474129813058,-18.137340545654297,0.2806487381458282,0.0,0.7482919692993164,0.0,0.6592142121130679
my boo,ghost town dj's,1996,65,1,117.45383522727272,0.4889380318777901,-22.887168884277344,0.1668962836265564,0.0,0.2660003900527954,0.6009994149208069,0.2209029675768567
for the love of you,jordan hill,1996,66,1,92.28515625,0.6516486031668527,-17.192298889160156,0.2401648014783859,0.0,1.0,0.0,0.699512198311942
house keeper,men of vizion,1996,67,1,143.5546875,0.4827176775251116,-23.104881286621097,0.2590973079204559,0.0,0.566485583782196,0.1502716243267059,0.2755892944335937
where do you go,no mercy,1996,68,1,129.19921875,0.5292056492396764,-21.477802276611328,0.2360765933990478,0.0,0.4008857607841491,0.3986713588237762,0.2541251700265067
ill never stop loving you,j'son,1996,69,1,151.99908088235293,0.6184381757463727,-18.354663848876953,0.2320572882890701,0.0,0.8322079181671143,0.0,0.8208285227543166
wrong,everything but the girl,1996,70,1,123.046875,0.6007282802036831,-18.974510192871097,0.3261326849460602,0.0,0.1825670748949051,0.7261493876576424,0.755246102469308
where its at,beck,1996,71,1,95.703125,0.4214258466448102,-25.25009536743164,0.1712033301591873,0.1163130395901917,0.2479581832885742,0.6280627250671387,0.6607918657575335
scarred,luke,1996,73,1,143.5546875,0.5729531424386161,-19.94664001464844,0.3234831094741821,0.0,0.4742951393127441,0.2885572910308838,0.2936363874162946
release me,angelina,1996,74,1,129.19921875,0.5611936841692243,-20.35822105407715,0.3341687619686126,0.0,1.0,0.0,0.2605227770124163
redneck games,jeff foxworthy,1996,75,1,107.666015625,0.277766363961356,-30.27817726135254,0.1887547820806503,0.0,0.5674842000007629,0.1487736999988556,0.6576947348458426
renee,lost boyz,1996,76,1,92.28515625,0.5887721470424108,-19.392974853515625,0.297578901052475,0.0,0.7231529951095581,0.0,0.6869369070870536
in the meantime,spacehog,1996,77,1,172.265625,0.4866234915597098,-22.968177795410156,0.2067861407995224,0.0,0.1877696216106414,0.7183455675840378,0.8378938947405135
one more try,kristine w,1996,78,1,123.046875,0.1325794764927455,-35.359718322753906,0.2263407856225967,0.0,1.0,0.0,0.6616163417271206
blackberry molasses,mista,1996,79,1,95.703125,0.3686178479875837,-27.09837532043457,0.2416931390762329,0.0,0.8147422671318054,0.0,0.1502302660260881
this is your night,amber,1996,80,1,129.19921875,0.7957042966570173,-12.150349617004396,0.2357755452394485,0.0,1.0,0.0,0.3074248995099748
only happy when it rains,garbage,1996,81,1,123.046875,0.3424817221505301,-28.013139724731445,0.1957134157419204,0.0,0.6905619502067566,0.0,0.2035967908586775
aint nobodykissing you,faith evans,1996,82,1,86.1328125,0.3723672049386161,-26.96714782714844,0.177476480603218,0.0,0.1892248094081878,0.7161627858877182,0.6304723249162947
doin it,ll cool j,1996,83,1,95.703125,0.5356110709054129,-21.253612518310547,0.2650131583213806,0.0,0.4915589690208435,0.2626615464687347,0.183628910609654
where do we go from here,deborah cox,1996,84,1,151.99908088235293,0.3040802001953125,-29.357192993164062,0.1937697976827621,0.0,0.3854914307594299,0.4217628538608551,0.7579569276441045
5 oclock,nonchalant,1996,85,1,86.1328125,0.3365020751953125,-28.222427368164062,0.2614858150482178,0.0,0.5437145829200745,0.1844281256198883,0.1232992989676339
lady,d'angelo,1996,86,1,86.1328125,0.6549027034214565,-17.078405380249023,0.2755908071994781,0.0,0.8733634352684021,0.0,0.6869794246128628
loungin,ll cool j,1996,87,1,99.38401442307692,0.5610904148646764,-20.361835479736328,0.2561126053333282,0.0,0.6052542924880981,0.0921185612678527,0.1966123995938143
dont wanna lose you,lionel richie,1996,88,1,64.599609375,0.4525335584368024,-24.16132545471191,0.1699058264493942,0.013481734445728,0.3533132076263428,0.4700301885604858,0.6003630174909319
amish paradise,"""weird al"" yankovic",1996,89,1,161.4990234375,0.6532364436558314,-17.1367244720459,0.2974726259708404,0.0,0.2844506204128265,0.5733240693807602,0.3481451960972377
chains,tina arena,1996,90,1,92.28515625,0.6257358006068638,-18.09924697875977,0.2843246161937713,0.0810807740368634,0.3080318570137024,0.5379522144794464,0.1943296377999442
cant get you off my mind,lenny kravitz,1996,91,1,129.19921875,0.760010256086077,-13.399641036987305,0.1945721060037613,0.0,0.3854679763317108,0.4217980355024338,0.8002860913957869
in the hood,donell jones,1996,92,1,64.599609375,0.5256833757672991,-21.60108184814453,0.3199567496776581,0.0,1.0,0.0,0.6149929809570313
my maria,brooks & dunn,1996,93,1,123.046875,0.6969181605747767,-15.607864379882812,0.2753320038318634,0.0,0.6340986490249634,0.0488520264625549,0.7744840785435267
you said,mona lisa,1996,94,1,184.5703125,0.6394176483154297,-17.62038230895996,0.24685899913311,0.0,0.5128132700920105,0.2307800948619842,0.8948199135916574
macarena,los del mar,1996,95,1,103.359375,0.5287948063441685,-21.4921817779541,0.336286187171936,0.0,0.2520695328712463,0.6218957006931305,0.6986719076974051
guilty,gravity kills,1996,96,1,129.19921875,0.7160883494785854,-14.936907768249512,0.232978954911232,0.0,0.6688232421875,0.0,0.7915017100742885
feel the music,planet soul featuring brenda dee,1996,97,1,129.19921875,0.5579242161342076,-20.472652435302734,0.3162761032581329,0.0,1.0,0.0,0.759868883405413
boom biddy bye bye,cypress hill,1996,98,1,172.265625,0.6160172053745815,-18.43939781188965,0.2585209608078003,0.0,0.1736916750669479,0.7394624873995781,0.3637726375034877
angeline is coming home,the badlees,1996,99,1,80.74951171875,0.7029702050345285,-15.396042823791504,0.2092598229646682,0.0,0.6446120142936707,0.033081978559494,0.6850572804042272
mr ice cream man,master p,1996,100,1,129.19921875,0.4900577545166015,-22.847978591918945,0.2521356642246246,0.0,0.2528869211673736,0.6206696182489395,0.2462955910818917
ill be missing you,puff daddy & faith evans featuring 112,1997,1,1,112.34714673913044,0.581642586844308,-19.64250946044922,0.3481918573379516,0.0,0.3994858264923095,0.4007712602615356,0.7285009746669983
mmmbop,hanson,1997,2,1,103.359375,0.6612422398158482,-16.856521606445312,0.2856212258338928,0.0,0.6116059422492981,0.0825910866260528,0.725161394391741
bitch,meredith brooks,1997,3,1,95.703125,0.5795978546142578,-19.714075088500977,0.272876113653183,0.0,0.6823539137840271,0.0,0.692426267351423
return of the mack,mark morrison,1997,4,1,95.703125,0.65337279183524,-17.1319522857666,0.3168067336082458,0.0,0.9439831376075744,0.0,0.7071812547956194
look into my eyes,bone thugs-n-harmony,1997,5,1,95.703125,0.768731335231236,-13.094403266906738,0.2475085258483886,0.0,0.2492498606443405,0.6261252090334892,0.2302529634748186
say youll be there,spice girls,1997,6,1,107.666015625,0.3693141937255859,-27.074003219604492,0.2113712280988693,0.0,1.0,0.0,0.1760043007986886
i belong to you,rome,1997,7,1,117.45383522727272,0.4551318032400949,-24.07038688659668,0.2479860037565231,0.0,0.1992786079645156,0.7010820880532265,0.2141417218493176
its your love,tim mcgraw,1997,8,1,143.5546875,0.5798241751534599,-19.706153869628903,0.1780779361724853,0.0,0.0922800004482269,0.8615799993276596,0.7950105939592634
ghettout,changing faces,1997,9,1,107.666015625,0.6331133706229074,-17.841032028198242,0.3082034885883331,0.0,0.2821009457111358,0.5768485814332962,0.2287641361781529
the freshmen,the verve pipe,1997,10,1,99.38401442307692,0.2009918212890625,-32.96528625488281,0.151784673333168,0.05501175833547,0.689883291721344,0.0,0.6245926808786917
foolish gamesyou were meant for me,jewel,1997,11,1,112.34714673913044,0.4472784314836774,-24.34525489807129,0.2068923711776733,0.0,0.169006735086441,0.7464898973703384,0.7016281435948721
do you know,robyn,1997,12,1,99.38401442307692,0.6825387682233538,-16.111143112182617,0.3351086378097534,0.0,0.9118548035621644,0.0,0.2209020702655498
quit playing games,backstreet boys,1997,13,1,99.38401442307692,0.503472409929548,-22.37846565246582,0.3061706125736236,0.0,0.836911141872406,0.0,0.6850887986067887
hard to say im sorry,az yet featuring peter cetera,1997,14,1,64.599609375,0.6175557272774833,-18.38554954528809,0.2069229334592819,0.0,0.3621101975440979,0.4568347036838531,0.1333674512590681
for you i will,monica,1997,15,1,61.5234375,0.4949570792061942,-22.676502227783203,0.2345990687608719,0.0,0.4315616190433502,0.3526575714349746,0.6022559247698103
smile,scarface featuring 2pac & johnny p,1997,16,1,151.99908088235293,0.5664632524762835,-20.17378616333008,0.2832744419574737,0.0,0.3326115012168884,0.5010827481746674,0.3104335381002987
semicharmed life,third eye blind,1997,17,1,103.359375,0.7605239868164062,-13.38166046142578,0.2406993508338928,0.0,1.0,0.0,0.7450177437918526
i want you,savage garden,1997,18,1,107.666015625,0.5725739070347378,-19.95991325378418,0.2457117587327957,0.0,0.3784811198711395,0.4322783201932907,0.716656243460519
cupid,112,1997,19,1,172.265625,0.4450686318533761,-24.422597885131836,0.2697288393974304,0.0,0.5529596209526062,0.1705605685710907,0.8295829227992466
cant nobody hold me down,puff daddy,1997,20,1,95.703125,0.4135051727294921,-25.527318954467773,0.3119225203990936,0.0,1.0,0.0,0.1592077309744698
where have all the cowboys gone,paula cole,1997,21,1,129.19921875,0.6089844839913504,-18.685543060302734,0.2472428083419799,0.0,1.0,0.0,0.7700809369768415
butterfly kisses,raybon bros.,1997,22,1,172.265625,0.5128086090087891,-22.051698684692383,0.1971031427383422,0.0201225912729456,0.2208097577095031,0.6687853634357452,0.8431309182303293
hypnotize,the notorious b.i.g.,1997,23,1,95.703125,0.7905440194266183,-12.33095932006836,0.3459018468856811,0.0,0.8128496408462524,0.0,0.7346155003138951
da dip,freak nasty,1997,24,1,135.99917763157896,0.7488870348249163,-13.78895378112793,0.3352505266666412,0.0,0.644936203956604,0.0325956940650939,0.8126327876040811
barely breathing,duncan sheik,1997,25,1,123.046875,0.4227248055594308,-25.20463180541992,0.21230149269104,0.0,0.7389861941337585,0.0,0.2196454075404576
you bring me up,k-ci & jojo,1997,26,1,92.28515625,0.2527056012834821,-31.155303955078125,0.2390051335096359,0.0,1.0,0.0,0.6197235979352679
go the distance,michael bolton,1997,27,1,129.19921875,0.5836642129080636,-19.571752548217773,0.1830668896436691,0.0,0.4497465491294861,0.3253801763057709,0.7650168827601842
how do i live,leann rimes,1997,28,1,129.19921875,0.4425043378557478,-24.512348175048828,0.2182373851537704,0.0,0.4596746563911438,0.3104880154132843,0.736784907749721
dont wanna be a player,joe,1997,29,1,161.4990234375,0.4565472194126674,-24.02084732055664,0.3487682044506073,0.0,1.0,0.0,0.3088073512486049
alone,bee gees,1997,30,1,112.34714673913044,0.7374299458095006,-14.18995189666748,0.2017161846160888,0.0,0.5235024690628052,0.2147462964057922,0.7596584464600368
i love me some himi dont want to,toni braxton,1997,31,1,129.19921875,0.5022768838065012,-22.42030906677246,0.1999852508306503,0.0,0.8369153738021851,0.0,0.7487394169398717
espn presents the jock jam,various artists,1997,32,1,123.046875,0.4564719063895089,-24.023483276367188,0.2147063612937927,0.0,1.0,0.0,0.7263948277064732
your woman,white town,1997,33,1,103.359375,0.635215595790318,-17.767454147338867,0.238455057144165,0.0,0.1824805736541748,0.7262791395187378,0.219956065586635
thinking of you,tony! toni! tone!,1997,34,1,172.265625,0.1826299394880022,-33.60795211791992,0.2391269207000732,0.0,0.56708824634552,0.1493676304817199,0.7770951843261719
call me,le click,1997,35,1,135.99917763157896,0.6052806309291294,-18.81517791748047,0.2333823889493942,0.0,1.0,0.0,0.7839115068249236
i believe i can fly,r. kelly,1997,36,1,117.45383522727272,0.2473993573869977,-31.34102249145508,0.143650084733963,0.0,0.0770414173603057,0.8844378739595413,0.6725952326786983
smokin me out,warren g featuring ronald isley,1997,37,1,92.28515625,0.5267916543143136,-21.562292098999023,0.2689400613307953,0.0,0.5222241282463074,0.2166638076305389,0.6745408085414342
unbreak my heart,toni braxton,1997,38,1,112.34714673913044,0.5984382084437779,-19.054662704467773,0.2024618983268737,0.0,0.1709540337324142,0.7435689494013786,0.2318600989868922
every time i close my eyes,babyface,1997,39,1,71.77734375,0.5277188437325614,-21.52984046936035,0.2464304715394973,0.0,0.1393788158893585,0.7909317761659622,0.6307809339250837
i wanna be there,blessid union of souls,1997,40,1,135.99917763157896,0.5958225795200893,-19.146209716796875,0.1683233380317688,0.0,0.4348250031471252,0.3477624952793121,0.7820198965431157
5 miles to empty,brownstone,1997,41,1,135.99917763157896,0.4711048126220703,-23.51133155822754,0.2227659225463867,0.0,0.3666290938854217,0.4500563591718673,0.7570763431635118
secret garden,bruce springsteen,1997,42,1,86.1328125,0.5638956342424665,-20.263652801513672,0.2120965272188186,0.1805644709946114,0.05271652713418,0.92092520929873,0.6687780107770648
how do i live,trisha yearwood,1997,43,1,63.02400914634146,0.4892675127301897,-22.87563705444336,0.2007198184728622,0.1649138344911912,0.7214111685752869,0.0,0.6043335221453411
dont let go,en vogue,1997,44,1,78.30255681818181,0.5075119018554688,-22.237083435058594,0.186267152428627,0.0,0.5442789793014526,0.183581531047821,0.1407221449814833
can u feel it,3rd party,1997,45,1,129.19921875,0.6324087415422712,-17.865694046020508,0.2693199813365936,0.0,1.0,0.0,0.7747657884870257
we trying to stay alive,wyclef jean featuring refugee allstars,1997,46,1,99.38401442307692,0.6639114379882812,-16.763099670410156,0.3400972187519073,0.0,0.7176592350006104,0.0,0.2171766042185353
gimme some love,gina g,1997,47,1,89.10290948275862,0.5290540422712053,-21.483108520507812,0.2322605103254318,0.0,0.7703943252563477,0.0,0.6681741859172953
my baby daddy,b-rock & the bizz,1997,48,1,135.99917763157896,0.7159539358956474,-14.941612243652344,0.325993150472641,0.0,1.0,0.0,0.3060461678182272
its no good,depeche mode,1997,49,1,99.38401442307692,0.6726893833705357,-16.45587158203125,0.2488281577825546,0.0,0.1388588696718216,0.7917116954922676,0.2189321932949862
c u when u get there,coolio featuring 40 thevz,1997,50,1,89.10290948275862,0.3905743735177176,-26.329896926879883,0.2284692376852035,0.0,0.320617526769638,0.5190737098455429,0.6404782521665977
thats right,dj taz featuring raheem the dream,1997,51,1,135.99917763157896,0.3820901598249163,-26.62684440612793,0.2672673463821411,0.0,0.9828537702560424,0.0,0.239273412604081
everyday is a winding road,sheryl crow,1997,52,1,151.99908088235293,0.5538042340959821,-20.616851806640625,0.3595501482486725,0.0,0.2337520122528076,0.6493719816207886,0.8079017344242384
one more time,real mccoy,1997,53,1,89.10290948275862,0.5861920492989676,-19.483278274536133,0.2394790649414062,0.0,1.0,0.0,0.1796017873228477
full of smoke,christion,1997,54,1,143.5546875,0.3793739318847656,-26.721912384033203,0.2680956423282623,0.0,0.7875500321388245,0.0,0.7549205453055245
come on,billy lawrence featuring mc lyte,1997,55,1,95.703125,0.5480673653738839,-20.817642211914062,0.3238724768161773,0.0,0.67630535364151,0.0,0.1861201695033482
6 underground,sneaker pimps,1997,56,1,89.10290948275862,0.5839635576520648,-19.561275482177734,0.180259108543396,0.0,0.1568421721458435,0.7647367417812347,0.6791560889934671
until i find you again,richard marx,1997,57,1,151.99908088235293,0.4150316510881696,-25.473892211914062,0.1826818138360977,0.0,0.1646293997764587,0.7530559003353119,0.7801472178226759
for you,kenny lattimore,1997,58,1,135.99917763157896,0.565281241280692,-20.21515655517578,0.238653764128685,0.0,0.2101559042930603,0.6847661435604095,0.7759116288952361
rhythm of love,dj company,1997,59,1,143.5546875,0.7026665551321847,-15.406670570373535,0.1987304240465164,0.0,0.9042608737945556,0.0,0.8195790699550084
a little bit of ecstasy,jocelyn enriquez,1997,60,1,129.19921875,0.5660667419433594,-20.187664031982425,0.2454693168401718,0.0,0.6718754172325134,0.0,0.2614973885672433
staring at the sun,u2,1997,61,1,92.28515625,0.5022614070347378,-22.42085075378418,0.1965459138154983,0.0,0.308818519115448,0.536772221326828,0.169634759085519
one more day,new edition,1997,62,1,86.1328125,0.3929459708077567,-26.246891021728516,0.2277534008026123,0.0,0.6968393921852112,0.0,0.6345880780901227
sweet sexy thing,nu flavor featuring roger,1997,63,1,103.359375,0.656074469430106,-17.03739356994629,0.2550165355205536,0.0,0.3093616962432861,0.5359574556350708,0.7241278403145927
all by myself,celine dion,1997,64,1,112.34714673913044,0.3727885110037667,-26.952402114868164,0.1688292026519775,0.0,0.1238165348768234,0.8142751976847649,0.6867301594988899
heres your sign,bill engvall,1997,65,1,143.5546875,0.3300045013427734,-28.44984245300293,0.2809921503067016,0.0,0.662279486656189,0.0065807700157165,0.2450466591971261
hip hop drunkies,tha alkaholiks featuring ol' dirty bastard,1997,66,1,99.38401442307692,0.6234703063964844,-18.178539276123047,0.3141995370388031,0.0,0.4209202826023102,0.3686195760965347,0.2090883779001759
let it go,ray j,1997,67,1,92.28515625,0.521923828125,-21.732666015625,0.3093705773353576,0.0,0.1901680529117584,0.7147479206323624,0.6735672433035714
if i could change,"master p featuring steady mobb'n, mia x, mo b. dick & o'dell",1997,68,1,172.265625,0.6099282400948661,-18.652511596679688,0.2530225217342376,0.0,0.2811544835567474,0.5782682746648788,0.3625548444475446
i shot the sheriff,warren g,1997,69,1,92.28515625,0.6443579537527901,-17.447471618652344,0.3045509457588196,0.0,0.7040810585021973,0.0,0.1980540684291294
when i die,no mercy,1997,70,1,99.38401442307692,0.4902177538190569,-22.842378616333008,0.3117717206478119,0.0,0.4498317539691925,0.3252523690462112,0.6824378673846905
silent all these years,tori amos,1997,71,1,129.19921875,0.3977843693324497,-26.077547073364254,0.2425504922866821,0.0,1.0,0.0,0.7278409140450615
come with me,keith sweat,1997,72,1,117.45383522727272,0.6374388558523996,-17.689640045166016,0.2256662249565124,0.0,0.1385432332754135,0.7921851500868797,0.7506031323717787
just another case,cru featuring slick rick,1997,73,1,99.38401442307692,0.545887211390904,-20.89394760131836,0.2561529874801636,0.0,0.2643845379352569,0.6034231930971146,0.69357175889906
no one but you,veronica,1997,74,1,198.76802884615384,0.6197731018066406,-18.307941436767575,0.3707087337970733,0.0,0.3683737218379974,0.4474394172430038,0.4213146821745149
listen,collective soul,1997,75,1,198.76802884615384,0.7515986578805106,-13.694046974182127,0.2520668804645538,0.0,0.214955672621727,0.6775664910674095,0.947679793389289
the perfect drug,nine inch nails,1997,76,1,99.38401442307692,0.5681930541992187,-20.113243103027344,0.3430231809616089,0.0,0.6990912556648254,0.0,0.1980329274607228
the world tonight,paul mccartney,1997,77,1,117.45383522727272,0.547065189906529,-20.852718353271484,0.2094131708145141,0.0,0.4590917825698852,0.3113623261451721,0.2325283991826045
cant let go,laurnea,1997,78,1,143.5546875,0.5458746773856027,-20.894386291503903,0.2581427693367004,0.0,0.66131991147995,0.008020132780075,0.788220694405692
things just aint the same,deborah cox,1997,79,1,143.5546875,0.2967520032610212,-29.613679885864254,0.2434933930635452,0.0,1.0,0.0,0.7383961595807756
if u stay ready,suga free,1997,80,1,99.38401442307692,0.4283484322684152,-25.00780487060547,0.3399270474910736,0.0,0.8400627374649048,0.0,0.1700640030745621
my heart is calling,whitney houston,1997,81,1,92.28515625,0.3622450147356306,-27.32142448425293,0.245168849825859,0.0,0.3697881400585174,0.4453177899122238,0.6416314806256975
da dip,mc luscious featuring kinsui,1997,82,1,135.99917763157896,0.7104410443987165,-15.134563446044922,0.3221628069877624,0.0,1.0,0.0,0.304943589518841
love ii love,damage,1997,83,1,95.703125,0.5136682782854353,-22.02161026000977,0.2013648301362991,0.0,0.2486861050128936,0.6269708424806595,0.6792403520856585
havana,kenny g,1997,84,1,151.99908088235293,0.3041892460414341,-29.353376388549805,0.1727805733680725,0.021765153723178,0.0292562618851661,0.9561156071722507,0.2579787368133288
just another day,john mellencamp,1997,85,1,95.703125,0.7353002548217773,-14.264491081237791,0.2855565845966339,0.0,0.1987815648317337,0.7018276527523994,0.7235667473929269
whats stopping you,the o'jays,1997,86,1,89.10290948275862,0.6604615347726005,-16.883846282958984,0.3032116293907165,0.0,0.6090293526649475,0.0864559710025787,0.1944556844175742
gangstas make the world go round,westside connection,1997,87,1,92.28515625,0.508073970249721,-22.21741104125977,0.2677441835403442,0.0,0.7772356867790222,0.0,0.6707972717285157
insomnia,faithless,1997,88,1,103.359375,0.5552089146205357,-20.56768798828125,0.1565636247396469,0.0,0.6235142946243286,0.064728558063507,0.2039547293526785
too late too soon,jon secada,1997,89,1,107.666015625,0.5652229854038784,-20.217195510864254,0.2093300372362136,0.0,0.1667664945125579,0.749850258231163,0.7151860591343471
jazzy belle,outkast,1997,90,1,95.703125,0.4476026262555803,-24.333908081054688,0.1830765753984451,0.0,0.4267090260982513,0.359936460852623,0.1660272216796875
blood on the dance floor,michael jackson,1997,91,1,107.666015625,0.6122041974748884,-18.572853088378903,0.3427225351333618,0.0,1.0,0.0,0.2245823015485491
get your groove on,gyrl,1997,92,1,92.28515625,0.4782281603131975,-23.26201438903809,0.3685899972915649,0.0,1.0,0.0,0.1648281097412109
big daddy,hev-d,1997,93,1,151.99908088235293,0.2323299407958984,-31.868452072143555,0.3119552731513977,0.0,0.7814208269119263,0.0,0.2436068757642217
summertime summertime,corina,1997,94,1,151.99908088235293,0.4016410282679966,-25.942564010620117,0.1856973022222519,0.0,0.3421860039234161,0.4867209941148758,0.2774690932586413
serenade,shades,1997,95,1,95.703125,0.22362551007952,-32.1731071472168,0.2283768504858017,0.0,1.0,0.0,0.6212317984444755
you dont have to hurt no more,mint condition,1997,96,1,112.34714673913044,0.6062056950160435,-18.782800674438477,0.2407700270414352,0.0,0.4234555065631866,0.36481674015522,0.2334135963013453
in my arms,erasure,1997,97,1,99.38401442307692,0.0261039733886718,-39.08636093139648,0.2105775475502014,0.0,1.0,0.0,0.0896151112986134
the new pollution,beck,1997,98,1,66.25600961538461,0.6648526327950613,-16.73015785217285,0.2270769476890564,0.0,0.8422008156776428,0.0,0.6463762614491222
if tomorrow never comes,joose,1997,99,1,135.99917763157896,0.4682566506522042,-23.61101722717285,0.1926693171262741,0.0208709189022372,0.0972921326756477,0.8540618009865284,0.2565067107695385
step by step,whitney houston,1997,100,1,112.34714673913044,0.2946467263357979,-29.68736457824707,0.2011492103338241,0.0,0.5870505571365356,0.1194241642951965,0.6711018025652962
the boy is mine,brandy & monica,1998,1,1,123.046875,0.5536077226911272,-20.623729705810547,0.2782582938671112,0.0,0.0939632579684257,0.8590551130473614,0.2458219909667969
youre still the one,shania twain,1998,2,1,135.99917763157896,0.5489377702985491,-20.78717803955078,0.2386024743318557,0.0,0.6769136190414429,0.0,0.7726429346988076
too close,next,1998,3,1,107.666015625,0.4726349966866629,-23.457775115966797,0.1956958770751953,0.0,0.741804301738739,0.0,0.696668461390904
my all,mariah carey,1998,4,1,107.666015625,0.3029416765485491,-29.39704132080078,0.1895816177129745,0.0,0.7671616077423096,0.0,0.6627297973632813
my way,usher,1998,5,1,89.10290948275862,0.5391879490443638,-21.128421783447266,0.3720572888851166,0.0,0.5665751695632935,0.1501372456550598,0.1702009672719269
come with me,puff daddy featuring jimmy page,1998,6,1,161.4990234375,0.6411885397774832,-17.558401107788086,0.2225609868764877,0.0,1.0,0.0,0.845735615321568
adia,sarah mclachlan,1998,7,1,151.99908088235293,0.4925138745989118,-22.76201438903809,0.182462990283966,0.0,0.0737510398030281,0.8893734402954578,0.2956436625248244
everybody backstreets back,backstreet boys,1998,8,1,107.666015625,0.6284986768450056,-18.002546310424805,0.3274511396884918,0.0,0.7862973213195801,0.0,0.2278411974225725
they dont know,jon b,1998,9,1,129.19921875,0.3955232892717634,-26.15668487548828,0.2152358740568161,0.0,0.4736352264881134,0.2895471602678299,0.2273886980329241
i get lonely,janet featuring blackstreet,1998,10,1,63.02400914634146,0.7116892950875419,-15.090874671936035,0.204778715968132,0.0,0.3663979470729828,0.4504030793905258,0.6488178786168115
all my life,k-ci & jojo,1998,11,1,117.45383522727272,0.2759683336530413,-30.341108322143555,0.1636337488889694,0.0,0.2319045662879943,0.6521431505680084,0.678309027931907
say it,voices of theory,1998,12,1,143.5546875,0.3307734898158482,-28.422927856445312,0.1755212694406509,0.0,0.3956179022789001,0.4065731465816498,0.7452004568917411
make it hot,"nicole featuring missy ""misdemeanor"" elliott & mocha",1998,13,1,172.265625,0.60372804914202,-18.869518280029297,0.3395452499389648,0.0,0.3472403287887573,0.479139506816864,0.3613148062569754
truly madly deeply,savage garden,1998,14,1,83.35433467741936,0.4326678684779576,-24.856624603271484,0.2118079662322998,0.0,0.7423237562179565,0.0,0.6365785765757759
sex and candy,marcy playground,1998,15,1,161.4990234375,0.7244489669799805,-14.644286155700684,0.2044140696525573,0.0,0.4278075397014618,0.3582886904478073,0.8623877007620675
stop,spice girls,1998,16,1,129.19921875,0.6120431082589286,-18.5784912109375,0.2353131175041198,0.0,1.0,0.0,0.7706926618303571
the arms of the one who loves you,xscape,1998,17,1,112.34714673913044,0.3957066672188895,-26.150266647338867,0.2291609495878219,0.0,0.3353741765022278,0.4969387352466583,0.6913137907419146
i got the hook up,master p featuring sons of funk,1998,18,1,107.666015625,0.5122159685407366,-22.07244110107422,0.3226207494735718,0.0,0.4199526906013489,0.3700709640979767,0.2045846557617187
ghetto supastar,pras michel ol' dirty bastard & introducing mya,1998,19,1,99.38401442307692,0.6365177699497768,-17.721878051757812,0.2643884122371673,0.0,0.5182077884674072,0.2226883172988891,0.2116978706108345
looking through your eyes,leann rimes,1998,20,1,161.4990234375,0.3364426749093192,-28.224506378173828,0.2122391313314438,0.0,0.1844488233327865,0.7233267650008202,0.7847864423479353
lets ride,montell jordan master p & silkk the shocker,1998,21,1,161.4990234375,0.5833553314208985,-19.582563400268555,0.2695560157299042,0.0,0.8464253544807434,0.0,0.8341689736502511
body bumpin yippieyiyo,public announcement,1998,22,1,123.046875,0.359635271344866,-27.412765502929688,0.2705533802509308,0.0,0.9604023098945618,0.0,0.2070275006975446
whatcha gone do,link,1998,23,1,99.38401442307692,0.2413882119315011,-31.55141258239746,0.2351540923118591,0.0,0.5259605646133423,0.2110591530799865,0.6326719590071794
turn it up remixfire it up,busta rhymes,1998,24,1,184.5703125,0.5951123918805804,-19.171066284179688,0.3974016010761261,0.0,1.0,0.0,0.8859588623046876
i want you back,*nsync,1998,25,1,112.34714673913044,0.6234673091343471,-18.17864418029785,0.2311195880174636,0.0,1.0,0.0,0.2368659191250061
this kiss,faith hill,1998,26,1,92.28515625,0.7365147181919642,-14.22198486328125,0.2163727432489395,0.0,0.5185534954071045,0.2221697568893432,0.7164854213169642
hows it going to be,third eye blind,1998,27,1,161.4990234375,0.3035017286028181,-29.377439498901367,0.2442066222429275,0.0,0.8822751045227051,0.0,0.778198253086635
shorty,imajin featuring keith murray,1998,28,1,99.38401442307692,0.4903700692313058,-22.837047576904297,0.3284114003181457,0.0,0.9821377396583556,0.0,0.1824683304671402
when the lights go out,five,1998,29,1,103.359375,0.5598264421735492,-20.40607452392578,0.2885178625583648,0.0,1.0,0.0,0.7048782348632813
gettin jiggy wit it,will smith,1998,30,1,107.666015625,0.7137433188302177,-15.018983840942385,0.3372722864151001,0.0,0.768981397151947,0.0,0.744890125819615
no no no,destiny's child,1998,31,1,60.09265988372093,0.549698965890067,-20.760536193847656,0.2456628531217575,0.0,0.6746290326118469,0.0,0.110138350071701
its all about me,mya & sisqo,1998,33,1,143.5546875,0.6885768617902484,-15.899809837341309,0.2850083410739898,0.0,0.3649512529373169,0.4525731205940246,0.8167611312866211
still not a player,big punisher featuring joe,1998,34,1,95.703125,0.6433722359793527,-17.481971740722656,0.3429502248764038,0.0,0.7711626291275024,0.0,0.2051811436244419
make em say uhh,"master p fiend, silkk the shocker, mia x & mystikal",1998,35,1,112.34714673913044,0.7605594090053014,-13.380420684814451,0.2336068749427795,0.0,0.4448543190956116,0.3327185213565826,0.2642843390991969
